Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID
02/04/18,23:52:30,Eastern Time (US & Canada),Chocolate & Candy,Skittles,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,D8Wa7krM9SPGnLCcDCo0GQueV,NFOzI7ISoV8AKmLGv6QaLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/D8Wa7krM9SPGnLCcDCo0GQueV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,23:40:48,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,bssmQYVrBOrTxOOntEY2iNmeV,Pfp8r0FrzED0eZRSXmH6DwMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/bssmQYVrBOrTxOOntEY2iNmeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",8HJJYP2RN53XPP5JBB3TK8MDG0,"",""
02/04/18,23:26:01,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,vYvfyFxdt3ssm4BZ7CM3ibxeV,V9YX6t0zeyHM6ZGfQe1KLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vYvfyFxdt3ssm4BZ7CM3ibxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,23:10:54,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,HKinkAAg8yeKGiovfQjHp2qeV,1xCldYHd5kFCpW0x03RDKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HKinkAAg8yeKGiovfQjHp2qeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,23:10:09,Eastern Time (US & Canada),Snacks,Clif Regular ,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,xTigZBBUHhDexDD7a5fNjJveV,cK0xOPrtIORD3LAesWm4uuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xTigZBBUHhDexDD7a5fNjJveV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,23:09:03,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,RlVZHGRZb3jJtLa3umFn382eV,B3mt67n7vLBxHbJKm0AlKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RlVZHGRZb3jJtLa3umFn382eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,23:03:16,Eastern Time (US & Canada),Snacks,Clif Regular ,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,VxibgZ6msxhMr0Exhj6oCEheV,zWdJZ4pZ1p6ntRCk6BEGLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/VxibgZ6msxhMr0Exhj6oCEheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,23:01:07,Eastern Time (US & Canada),Drinks,Starbucks Mocha,1.0,Regular Price,"","",$3.00,$0.00,$3.00,$0.00,9NeT6jKEl0upRbl8amZeUY4eV,bnT4sqSIHjbzjpylbJY9wyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9NeT6jKEl0upRbl8amZeUY4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",D19YQ4ZD6S2ZPZJGEF3BE33PPC,"",""
02/04/18,23:00:51,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,jMSueYHH0IFPEYfU3l7pE0heV,Fz7r9k72QXgdu10HJ14gKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/jMSueYHH0IFPEYfU3l7pE0heV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,22:43:43,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,xjMR1z3Q9QhmEWvCOy9Gfx8eV,7eF2cjpFFnPAcsHuJg4ULQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xjMR1z3Q9QhmEWvCOy9Gfx8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,21:51:16,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,bW5kL5dKDCERBhMGbRZM6SheV,j6OsXkauZYeMhadtMate1xMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/bW5kL5dKDCERBhMGbRZM6SheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,21:44:21,Eastern Time (US & Canada),Drinks,Pop,2.0,"Classic, 355ml","","",$2.00,$0.00,$2.00,$0.00,3KiHlYvQu8y7Uc2Ywgo14w3eV,RTMhpNzFLXYH8PigqbOIKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3KiHlYvQu8y7Uc2Ywgo14w3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,21:22:54,Eastern Time (US & Canada),Drinks,Starbucks Mocha,1.0,Regular Price,"","",$3.00,$0.00,$3.00,$0.00,1hSxHrC9CUvnXJKLPa839qjeV,w6jbxYutxnVNCjxvfi5VvyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/1hSxHrC9CUvnXJKLPa839qjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,21:01:44,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,fsv2rmVKswetZTEUCxpyjm3eV,5wE8Kg1RX9EkeDnsxWGcuuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fsv2rmVKswetZTEUCxpyjm3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,20:10:09,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,Jre3rt5bvzlm4AhJUoBjgEAfV,BtqzMVSPqPpcuNsGoULZRyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Jre3rt5bvzlm4AhJUoBjgEAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",E2X8QGQH9S0KWKW7TMCPX66WRG,Yeqi.mr Sang,""
02/04/18,20:10:00,Eastern Time (US & Canada),Snacks,Cookies,1.0,2 for $0.75,"","",$0.75,$0.00,$0.75,$0.00,F7lGDJFmwJdwrWZnlMUH7SkeV,9L3423C0JSO7uHVQVy25KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/F7lGDJFmwJdwrWZnlMUH7SkeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,19:53:47,Eastern Time (US & Canada),Snacks,Cookies,1.0,2 for $0.75,"","",$0.75,$0.00,$0.75,$0.00,J5FZSKyjlwn08ztYZ7peSBjeV,53c9tTmoWezMLlARuShcLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/J5FZSKyjlwn08ztYZ7peSBjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,19:37:56,Eastern Time (US & Canada),Drinks,Jarritos,1.0,Mango,"","",$2.00,$0.00,$2.00,$0.00,1dG64y1iGBJYWzTsZGXHC1peV,vGqvvYblJPZxig1fnb19JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/1dG64y1iGBJYWzTsZGXHC1peV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,19:37:40,Eastern Time (US & Canada),Chocolate & Candy,Pocky,2.0,Chocolate,"","",$4.00,$0.00,$4.00,$0.00,LMS136542cplZrlc39RM0aieV,fuUGMNCWDJHb19rmJDjULQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/LMS136542cplZrlc39RM0aieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,19:22:53,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,3KC9WhQccz500GwHM8sqXT2eV,xbgHEGEBHgDEBDOjg0Q1JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3KC9WhQccz500GwHM8sqXT2eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,19:21:14,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,vMnemRqzIMj2f5vxaj95YSheV,FrPRYdG3xcWmZyTXv1QcKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vMnemRqzIMj2f5vxaj95YSheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,18:25:21,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,9xmusoqXtbrRHsWOi99a8i6eV,r6HEfLjLqLwPiFQNuUobKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9xmusoqXtbrRHsWOi99a8i6eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:52:01,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,rO7vy1gt8m8aUVcMVnHDonseV,P6M7dszFvsyvScMikT8mLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rO7vy1gt8m8aUVcMVnHDonseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:52:01,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,rO7vy1gt8m8aUVcMVnHDonseV,P6M7dszFvsyvScMikT8mLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rO7vy1gt8m8aUVcMVnHDonseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:26:38,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,5FbrYwM4ae0SNOi7MIMH1ateV,zIwGpcZUPY00AvM7vhDdKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/5FbrYwM4ae0SNOi7MIMH1ateV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:23:51,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,HyuVfLpWE5xkyARBKhrHtaheV,H4zWxSI5Uswf8aiNFtsNKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HyuVfLpWE5xkyARBKhrHtaheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:20:13,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,r6T6vfX597rCtQn6c8hymPkeV,VVkJrjZGf5MDLXRyjQrNLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/r6T6vfX597rCtQn6c8hymPkeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:20:06,Eastern Time (US & Canada),Drinks,Starbucks Mocha,1.0,Regular Price,"","",$3.00,$0.00,$3.00,$0.00,t12VFUoaO4wEbO5uNqaZvWyeV,tfL3q45Mhj66qNFXBUOLLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/t12VFUoaO4wEbO5uNqaZvWyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,17:14:06,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,HAT24bTBtQDyAkidcKFx0i6eV,HsPhYtR4NMd3xjcx42QyKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HAT24bTBtQDyAkidcKFx0i6eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,16:57:25,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,f6YZCBF4tUqYwQYsLnWwyd4eV,jemoDeheyYuOtoFpCVIWQuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/f6YZCBF4tUqYwQYsLnWwyd4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,16:07:34,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,RzCOgCz9zGZQlJDyG66D5tpeV,N8qHqLWjxSkAVPwyIsLugtMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RzCOgCz9zGZQlJDyG66D5tpeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",K9Z49ZBZ9146EJH6PGN6NXTBM4,Calvin.mr Sanghera,""
02/04/18,16:07:23,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,x57LRftKfiokZICeL858wmxeV,RzmC9G0UupKwY9a64P75KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/x57LRftKfiokZICeL858wmxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,16:07:23,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,x57LRftKfiokZICeL858wmxeV,RzmC9G0UupKwY9a64P75KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/x57LRftKfiokZICeL858wmxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,15:28:52,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,Nr3SoaAyrIRIWMUdBxI3A6peV,5FFOAdHqteJS25W08C5qUxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Nr3SoaAyrIRIWMUdBxI3A6peV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,15:17:35,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,tn5aNiJLzyK3sMMK1UNj42ieV,XGsRTZZI6sMwSKNGQDdSKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tn5aNiJLzyK3sMMK1UNj42ieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,14:58:27,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,7uTBuYOWp3mm5nONIEj7FBieV,c6sPOuFrspWfYhbZTb22azMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/7uTBuYOWp3mm5nONIEj7FBieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,14:56:38,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,vmibjczBWzBBSscWN1lUCDheV,tHpoGjZ9zozptuQsqZgaKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vmibjczBWzBBSscWN1lUCDheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,00:48:41,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,1.0,"","","",$1.50,$0.00,$1.50,$0.00,D6D1lkHArEf5yIyX7YQrWrxeV,J1LxkkxTX8v1cZBv2fTRKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/D6D1lkHArEf5yIyX7YQrWrxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/04/18,00:48:41,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,D6D1lkHArEf5yIyX7YQrWrxeV,J1LxkkxTX8v1cZBv2fTRKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/D6D1lkHArEf5yIyX7YQrWrxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,22:10:06,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,7yHagThBpeVguNK3CRryXiweV,z0cLwnwU5almyuWYKpiVKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/7yHagThBpeVguNK3CRryXiweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,22:10:06,Eastern Time (US & Canada),Snacks,Chips,2.0,"","","",$2.00,$0.00,$2.00,$0.00,7yHagThBpeVguNK3CRryXiweV,z0cLwnwU5almyuWYKpiVKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/7yHagThBpeVguNK3CRryXiweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,22:09:14,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,FnlXJHAOfjKwJKsRgiRI6EleV,6A0LiMcSaVzE9ssdZ317NvMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/FnlXJHAOfjKwJKsRgiRI6EleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",D19YQ4ZD6S2ZPZJGEF3BE33PPC,"",""
02/03/18,22:09:14,Eastern Time (US & Canada),Drinks,Juice Box,1.0,Regular,"","",$0.75,$0.00,$0.75,$0.00,FnlXJHAOfjKwJKsRgiRI6EleV,6A0LiMcSaVzE9ssdZ317NvMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/FnlXJHAOfjKwJKsRgiRI6EleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",D19YQ4ZD6S2ZPZJGEF3BE33PPC,"",""
02/03/18,22:08:51,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,9NCLz6WxSvshO0QvlO97vH1eV,4ZnvsxJCr2l5VSNm8qh2awMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9NCLz6WxSvshO0QvlO97vH1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,22:08:51,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,2.0,"","","",$3.00,$0.00,$3.00,$0.00,9NCLz6WxSvshO0QvlO97vH1eV,4ZnvsxJCr2l5VSNm8qh2awMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9NCLz6WxSvshO0QvlO97vH1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,22:08:51,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,9NCLz6WxSvshO0QvlO97vH1eV,4ZnvsxJCr2l5VSNm8qh2awMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9NCLz6WxSvshO0QvlO97vH1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,21:56:04,Eastern Time (US & Canada),Snacks,Clif Regular ,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,JtH1SqZf3gnvdPgKnJHJHOweV,T0GAs80a9oe6kRfuJ0TeLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/JtH1SqZf3gnvdPgKnJHJHOweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,21:33:57,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,5HczEgEiti5y82qoKRVMHKmeV,Xv7dNSocQfRWS8RWUw7CyvMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/5HczEgEiti5y82qoKRVMHKmeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",DDJ6B20PND00WS734R6T8YNXG0,Yoonsik Park,""
02/03/18,21:30:08,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,vOGrfim3CW81uQ6wmnG2gRoeV,cFvxPdO41bx2sp1lXNEimuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vOGrfim3CW81uQ6wmnG2gRoeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",JAVPPXYKWX38CXAT844VCAFZ1G,Shubham.mr Dhond,""
02/03/18,21:29:59,Eastern Time (US & Canada),Snacks,Clif Regular ,2.0,Regular,"","",$4.00,$0.00,$4.00,$0.00,dP9ikH0UqgyvCy2tz2FdJ2leV,bgIPyFqxGITuNu2aie6pKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/dP9ikH0UqgyvCy2tz2FdJ2leV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,21:16:24,Eastern Time (US & Canada),Snacks,Clif Regular ,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,BtxH7jhI0QZtUnpA8j1jj0ieV,jaQdL5j4zvbxyqS3oAESLtMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/BtxH7jhI0QZtUnpA8j1jj0ieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,20:26:42,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,3gXe2yGgS09nMvUMkx1aRzAfV,2F1kZSd7nQoE6b2jQaQO2wMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3gXe2yGgS09nMvUMkx1aRzAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,19:45:06,Eastern Time (US & Canada),Snacks,Clif Regular ,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,BHeJCSp86Mx62oE6B7pc54zeV,RtmULQRlhrZmQb2gKvbZltMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/BHeJCSp86Mx62oE6B7pc54zeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,18:44:08,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,pjkOAELE4A8IZYXZQZaomB8eV,oMBBcTfkKilh11EBwhp6uuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pjkOAELE4A8IZYXZQZaomB8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",NNK299C4192XTGB7D2JYMVKN9M,Lisa Guo,""
02/03/18,18:04:27,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,bM2nWCdGKpGjAtB9dctcniAfV,1PvOUNnBz2H7s6kH6UEVLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/bM2nWCdGKpGjAtB9dctcniAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,18:03:28,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,TcUpmiK1ooXzD0Seph3E0AxeV,pJNl6skTO0GNtdvIVzfmKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TcUpmiK1ooXzD0Seph3E0AxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,18:03:28,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,TcUpmiK1ooXzD0Seph3E0AxeV,pJNl6skTO0GNtdvIVzfmKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TcUpmiK1ooXzD0Seph3E0AxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,17:45:05,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,ljJWhdYDBResP6dfUwgL9p3eV,4jSY3hbK18ICG2ZFLLWl1yMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ljJWhdYDBResP6dfUwgL9p3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,17:44:55,Eastern Time (US & Canada),Snacks,Clif Regular ,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,dn3rlzEkzJhWP6Q6k6Pmrg3eV,tVkQVRqYcQc0UZRfLurELQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/dn3rlzEkzJhWP6Q6k6Pmrg3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,17:31:27,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,T4uPUdUfvKWEculoeaEDevreV,xjYFAvGRcy0o3EieWAvDLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/T4uPUdUfvKWEculoeaEDevreV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/03/18,16:16:57,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,zqbjfnhoIpfPhKlmx53Uqt8eV,0FtX6u2NYN58hWk0rY2NtuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/zqbjfnhoIpfPhKlmx53Uqt8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",ZZRKPXQV451H6RHAYVNYRMTY9C,Zhengming Zhou,""
02/03/18,16:02:10,Eastern Time (US & Canada),Snacks,Protein ,1.0,Regular,"","",$2.25,$0.00,$2.25,$0.00,nUHvwlgUDDomegnhCiaRVApeV,MXlGx5OoG6p1J9mjFXCXpsMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/nUHvwlgUDDomegnhCiaRVApeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",NNK299C4192XTGB7D2JYMVKN9M,Lisa Guo,""
02/03/18,00:38:53,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,fQVMJcMocu8MMSODDbJHERveV,8EZLJozrc2bxyssZ7s2e0sMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fQVMJcMocu8MMSODDbJHERveV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/02/18,23:20:24,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,rQYbpXtHZlkY6ChKEDyeniveV,7oEN1Xssfn29o36kL9kfKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rQYbpXtHZlkY6ChKEDyeniveV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
02/02/18,23:03:03,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,dnxi4mUAPvxVxvMcoEYL0gkeV,4KPQzePRw7YYFFUr4OoTOyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/dnxi4mUAPvxVxvMcoEYL0gkeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
