Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID
12/01/17,19:36:19,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,LmnT4CoTkslitKLDaPzf0ekeV,ZdBIqQQNRXGwY4luOL5EKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/LmnT4CoTkslitKLDaPzf0ekeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
12/01/17,18:42:51,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,l3ZTMmXqzTINhYq5nVWOsc7eV,LefLBA47xWQQtZnfW6FnKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/l3ZTMmXqzTINhYq5nVWOsc7eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
12/01/17,18:42:51,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,l3ZTMmXqzTINhYq5nVWOsc7eV,LefLBA47xWQQtZnfW6FnKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/l3ZTMmXqzTINhYq5nVWOsc7eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
12/01/17,18:32:53,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,BJZM541Oxb3R7lb3E38IU1feV,iY920G8nKd6EixLUmvtYkxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/BJZM541Oxb3R7lb3E38IU1feV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
12/01/17,18:15:44,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,vCyOS5YCx7wSsAhS3JUeCJmeV,HiAMYJ70YjqZzpEOY1BiKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vCyOS5YCx7wSsAhS3JUeCJmeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
12/01/17,17:35:53,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,ZrwSjboTBDUxAPiOWfrCc9qeV,700Yqad3dham1iz28aHqKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ZrwSjboTBDUxAPiOWfrCc9qeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
12/01/17,14:05:47,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,nwVryTALTfTXECTVwnpYk37eV,Tyr7CzNkDWsj1SGg4hrvKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/nwVryTALTfTXECTVwnpYk37eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/30/17,22:11:37,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,xhhErcZmpWbMEa6msHukrh1eV,obstTu8ov9b6rKVWAq8UTuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xhhErcZmpWbMEa6msHukrh1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",CX2DE2FK9S2DJQNW2H384T6JN4,Justine Chen,""
11/30/17,22:11:37,Eastern Time (US & Canada),None,Chips,1.0,Regular Price,"","",$0.75,$0.00,$0.75,$0.00,xhhErcZmpWbMEa6msHukrh1eV,obstTu8ov9b6rKVWAq8UTuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xhhErcZmpWbMEa6msHukrh1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",CX2DE2FK9S2DJQNW2H384T6JN4,Justine Chen,""
11/30/17,20:40:12,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,lXlhoU9dlJudYnto0eh8RfteV,hxRrohxJTeRZAdMHcBJslwMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lXlhoU9dlJudYnto0eh8RfteV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/30/17,20:32:14,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,LufvlqxtexAOQ1gcTuFSCW2eV,d1s88CFb6bkQehVsQJqoKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/LufvlqxtexAOQ1gcTuFSCW2eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/30/17,18:32:02,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,HAzeoxhJulobXgMYMnH0QyieV,7Ohij2sXmp0IkNGYhIhXKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HAzeoxhJulobXgMYMnH0QyieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/30/17,16:33:19,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,rGHVj6wiiHtu4LUOsDF9pjheV,36EuOkBHfq0UYKJ4ck0HLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rGHVj6wiiHtu4LUOsDF9pjheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/30/17,16:33:19,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,rGHVj6wiiHtu4LUOsDF9pjheV,36EuOkBHfq0UYKJ4ck0HLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rGHVj6wiiHtu4LUOsDF9pjheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/30/17,13:53:37,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,Jd1ujtCXg9gJ7sqM2XEbM9leV,WCTlXqsBmuhxMkdfQh7GdsMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Jd1ujtCXg9gJ7sqM2XEbM9leV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",Q1FVDC1Q1H7K8Z47WF9ECHYV5W,Daniel Horga,""
11/30/17,13:16:04,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,PUFrEjArNmts3qAC4TbTrUjeV,Q3D735UnnhE21NxhSSaQVwMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/PUFrEjArNmts3qAC4TbTrUjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,21:24:41,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,JZJvwIlO4FvcRjKTMzrd7lleV,neKUlA1Njdh4CsnMIHnMKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/JZJvwIlO4FvcRjKTMzrd7lleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,20:13:57,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,RpPf61BZ322v1FjmAf0JJjgeV,98klZVrpsXurBBLNudmLmuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RpPf61BZ322v1FjmAf0JJjgeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,18:24:10,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,RjsXKvFpSKNMHg26ZOyvdvseV,ji3HGJzIKpBtU28BZwv7KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RjsXKvFpSKNMHg26ZOyvdvseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,18:14:28,Eastern Time (US & Canada),None,Ice Cream Sandwich,3.0,Chocolate Chip,"","",$1.50,$0.00,$1.50,$0.00,vO2jf0Vcai8UxwR9AgatHWjeV,z8KI0PaX0ZydXCIeqKYmLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vO2jf0Vcai8UxwR9AgatHWjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,18:14:28,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,vO2jf0Vcai8UxwR9AgatHWjeV,z8KI0PaX0ZydXCIeqKYmLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vO2jf0Vcai8UxwR9AgatHWjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,18:09:48,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,fwHJDuGF8NjqZnxEOM1b8rpeV,m72TIZfbJHEuu4Qscvt52xMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fwHJDuGF8NjqZnxEOM1b8rpeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,17:55:28,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,Ten2IATdFfgr7BkUfsPjIsyeV,xl3qZKuVQH54zHOC0DYJKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Ten2IATdFfgr7BkUfsPjIsyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,17:52:17,Eastern Time (US & Canada),None,Ice Cream Sandwich,3.0,Vanilla,"","",$1.50,$0.00,$1.50,$0.00,5X6OaLkPtpgT3PIYjtu8udzeV,1DdcY2hn4sOCh9g7kOU2KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/5X6OaLkPtpgT3PIYjtu8udzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,17:25:18,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,dhMXPub1lVfHO9c4phUAlK6eV,FFcPfhK9J7d0mSsvoEQxJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/dhMXPub1lVfHO9c4phUAlK6eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,17:19:18,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Chocolate,"","",$1.00,$0.00,$1.00,$0.00,xNRfAnvty7IK2u1SfEhWEO9eV,1ZPqlFrnhvzERlTDqbr4OwMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xNRfAnvty7IK2u1SfEhWEO9eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",P40MXFDR8D7AJMQGQMHQ5FQQXG,Tasawar Sattar,""
11/29/17,15:22:32,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,rsan238rQU4n9hQ4MXqWSTheV,DuPAsDfN57QRslLca0gvJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rsan238rQU4n9hQ4MXqWSTheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,15:18:38,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,JnUNAljhf6szTjsnWhKZcUjeV,JZVFmv7ntTjqcdVHGf2yJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/JnUNAljhf6szTjsnWhKZcUjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,14:45:54,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,VR27RILOhyAFN0CtQxkm8sxeV,z0E5RXpRVQbecM4ID7vaKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/VR27RILOhyAFN0CtQxkm8sxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,14:40:36,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,TabbrHLLalii0qKbPQClG8teV,qX61wL2w7CREkw1HJcUcRxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TabbrHLLalii0qKbPQClG8teV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",Y10JQWTMM92AMMCV0R6W4NFZY0,Ji Yin,""
11/29/17,14:40:36,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,TabbrHLLalii0qKbPQClG8teV,qX61wL2w7CREkw1HJcUcRxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TabbrHLLalii0qKbPQClG8teV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",Y10JQWTMM92AMMCV0R6W4NFZY0,Ji Yin,""
11/29/17,14:30:44,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,t9wK4V5ZtJgNFhDad7oKtSyeV,7KXip82dezprxEIWJ9f2KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/t9wK4V5ZtJgNFhDad7oKtSyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/29/17,14:18:58,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,Vx0KLhanbrO5cIPqdXiuR69eV,TQ4YHgKuJ5zGfTXLbILaKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Vx0KLhanbrO5cIPqdXiuR69eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/28/17,21:26:59,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,HsBwXNajI9gciHXlh8aIoeqeV,xJliM5GKSCLKmZKRczZrKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HsBwXNajI9gciHXlh8aIoeqeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/28/17,21:17:29,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,pRNrUBfw1jLg3G6CFS0GY87eV,zIQIlhXQUD2Q3KJa7qYSouMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pRNrUBfw1jLg3G6CFS0GY87eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",JH6SVEYESN7KCKJK26CXQ426CM,Ye Mingfei,""
11/28/17,20:45:48,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,DuBBOsaYyfgWbaGQIsanYK3eV,DQ2fQaILeCQoVttxAEkuKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/DuBBOsaYyfgWbaGQIsanYK3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/28/17,15:11:12,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,DAgeDOoYtakLq8kTqIcfqPreV,N3fz6Z5SBVSXH4mvxbZcLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/DAgeDOoYtakLq8kTqIcfqPreV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/28/17,15:05:48,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,hHS3CiX846VQhpXRKAb6OSheV,tP1cEqLHcb9rDI7htJg0JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/hHS3CiX846VQhpXRKAb6OSheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/28/17,14:59:12,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,BvyhyI5JpbzWSc0YEyk4JW6eV,rCXkklo9rRbGYrUsrEnILQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/BvyhyI5JpbzWSc0YEyk4JW6eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/28/17,11:49:02,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,DeNrAvDUWtPV4yAk8qmFXR5eV,jaztRja86lFO3pUQFGwTLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/DeNrAvDUWtPV4yAk8qmFXR5eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/27/17,21:12:31,Eastern Time (US & Canada),None,Ice Cream Sandwich,4.0,Vanilla,"","",$2.00,$0.00,$2.00,$0.00,PcFZwHLqVHAjhYu4HUc9GA0eV,l7dk0ISnfe7pV51a1xyRKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/PcFZwHLqVHAjhYu4HUc9GA0eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/27/17,20:25:39,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,XmgD9mlOvsRlu1Oj0w33PJzeV,RVplUBhIT8Uj7MafoL2oKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XmgD9mlOvsRlu1Oj0w33PJzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/27/17,20:25:39,Eastern Time (US & Canada),None,Chips,1.0,2 for $1,"","",$1.00,$0.00,$1.00,$0.00,XmgD9mlOvsRlu1Oj0w33PJzeV,RVplUBhIT8Uj7MafoL2oKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XmgD9mlOvsRlu1Oj0w33PJzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/22/17,16:50:34,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,9XPNSWQULvxJ3Zo5yM5xyPmeV,jezUDI7FVLNcujTV9NK6KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9XPNSWQULvxJ3Zo5yM5xyPmeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/21/17,20:19:57,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Chocolate,"","",$1.00,$0.00,$1.00,$0.00,13D87lhkfTkAEEt0UcSWsCleV,XAHY10d3o31zZNEKxG9JLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/13D87lhkfTkAEEt0UcSWsCleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/21/17,20:15:55,Eastern Time (US & Canada),None,Ice Cream Sandwich,3.0,Chocolate,"","",$1.50,$0.00,$1.50,$0.00,xzaWAm8ZRMd2zNFmJLwuhj1eV,bKjk5a9FJ581UD39jmPHKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xzaWAm8ZRMd2zNFmJLwuhj1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/21/17,20:08:31,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,trDcsGPnSW1l6wtxDPFgjaieV,zQ4SwNLtRnMifR43RpXkKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/trDcsGPnSW1l6wtxDPFgjaieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/21/17,19:18:20,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,XCiHmOIFN124KJl8Csu6KA8eV,Z9ZyV0Y39xbZrzyzXT1zJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XCiHmOIFN124KJl8Csu6KA8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/21/17,15:21:20,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Chocolate,"","",$1.00,$0.00,$1.00,$0.00,h3MIovKr02UEVJKX2WNuLmweV,rsOv5JEI7iFhF6h4DEbHKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/h3MIovKr02UEVJKX2WNuLmweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,21:47:30,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,TanZNuzcdd6vspwSYm9JQMweV,NVSH1WhskUsEs5Sc16w1KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TanZNuzcdd6vspwSYm9JQMweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,21:30:21,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,RrycamnyvfbFsTyNMmwjk6feV,DOZt05y8SdcEOmeUwOXDLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RrycamnyvfbFsTyNMmwjk6feV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,20:33:28,Eastern Time (US & Canada),None,Ice Cream Sandwich,3.0,Chocolate,"","",$1.50,$0.00,$1.50,$0.00,x930Z8d9xksmL6c0BQwVIB7eV,lZ25kuhypClwKRwCoPWrKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/x930Z8d9xksmL6c0BQwVIB7eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,20:33:28,Eastern Time (US & Canada),None,Tootsie Roll,1.0,Regular,"","",$0.25,$0.00,$0.25,$0.00,x930Z8d9xksmL6c0BQwVIB7eV,lZ25kuhypClwKRwCoPWrKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/x930Z8d9xksmL6c0BQwVIB7eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,20:33:28,Eastern Time (US & Canada),Chocolate ,Chocolates,1.0,Caramilk,"","",$1.50,$0.00,$1.50,$0.00,x930Z8d9xksmL6c0BQwVIB7eV,lZ25kuhypClwKRwCoPWrKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/x930Z8d9xksmL6c0BQwVIB7eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,20:21:41,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,b2ntmam40JhCzd3bIxhxMIneV,5XuIi9NasBi2wjwhAKnaLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/b2ntmam40JhCzd3bIxhxMIneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,18:15:46,Eastern Time (US & Canada),None,Ice Cream Sandwich,2.0,Chocolate,"","",$1.00,$0.00,$1.00,$0.00,7EQsLUF1W482liIet6hMzx9eV,jEOm2gaWgE2vUswEGru0JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/7EQsLUF1W482liIet6hMzx9eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,18:15:46,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,7EQsLUF1W482liIet6hMzx9eV,jEOm2gaWgE2vUswEGru0JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/7EQsLUF1W482liIet6hMzx9eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/20/17,15:16:10,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,XURIZAwhU5hafuF5LZLC5ImeV,dFMc6KS5ahBKyd2IvYUCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XURIZAwhU5hafuF5LZLC5ImeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/19/17,19:31:02,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,na8KDsfDtw6COUSShUCFCspeV,EHK7s1lWxJTb35Gcg2EiouMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/na8KDsfDtw6COUSShUCFCspeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",CX2DE2FK9S2DJQNW2H384T6JN4,Justine Chen,""
11/19/17,19:31:02,Eastern Time (US & Canada),Chocolate ,Chocolates,1.0,M&M Almond,"","",$1.50,$0.00,$1.50,$0.00,na8KDsfDtw6COUSShUCFCspeV,EHK7s1lWxJTb35Gcg2EiouMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/na8KDsfDtw6COUSShUCFCspeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",CX2DE2FK9S2DJQNW2H384T6JN4,Justine Chen,""
11/19/17,18:46:27,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,5nk5pYCzHvqdGHLQ2CpyawqeV,bgCUCtr3W3ChYBr0uHc2KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/5nk5pYCzHvqdGHLQ2CpyawqeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/19/17,18:16:43,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,Lwem7pigz5hiCOWM3C7huW3eV,tnTP14rxDdbjrkUi77oPKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Lwem7pigz5hiCOWM3C7huW3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/19/17,14:41:04,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,fE3iwVhZNVF8Te94LbqX1EqeV,n49LNb9SDBfwivyFo5UxKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fE3iwVhZNVF8Te94LbqX1EqeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
11/18/17,23:41:49,Eastern Time (US & Canada),None,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,PCaqqMv3qU0ckM4kwXGTBBieV,L8Krkfleu6FA0ELrfyVEKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/PCaqqMv3qU0ckM4kwXGTBBieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
